group_msec,3.0,4.0,6.0,8.0,10.0
40.0,-1.8691326023028574,-0.4014509505460915,-5.551115123125783e-17,-0.06459625186251644,0.13466902182088425
80.0,0.3372453797382976,-0.2645976694753464,-0.889916626327532,0.5125313932430191,-3.5024432688781477
100.0,,-0.7610330785864259,,,
120.0,,0.3879237928803021,,,
