_key_,_dataset_id_,_seconds_,Z_AB,__file__,_forecast_steps_derived_,model,group_msec,seconds_ahead,timesteps_orig,Epochs,units_range,batch_size,Z_BA,DeltaZ
LSTM|100.0|3.0|60.0|150.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.35801026928900936,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,LSTM,100.0,3.0,60.0,150.0,64-256:64,8192.0,-1.0065285794234498,1.364538848712459
GRU|40.0|3.0|60.0|150.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.327287811431586,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,60.0,150.0,64-256:64,256.0,-0.17796611964441134,0.5052539310759974
GRU|100.0|3.0|60.0|20.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.3123694133400116,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,GRU,100.0,3.0,60.0,20.0,16-64:16,256.0,0.7853450074062027,-0.4729755940661911
LSTM|100.0|3.0|60.0|20.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.27508410955545276,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,LSTM,100.0,3.0,60.0,20.0,64-256:64,1024.0,1.0064126457160179,-0.731328536160565
LSTM|40.0|3.0|60.0|20.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.26376603168082974,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,60.0,20.0,16-64:16,256.0,-0.017557798745599887,0.2813238304264296
LSTM|40.0|3.0|60.0|150.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.25108572747130187,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,LSTM,40.0,3.0,60.0,150.0,16-64:16,2048.0,0.5419624776865698,-0.29087675021526793
GRU|40.0|10.0|60.0|150.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.6741449138979702,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,60.0,150.0,16-64:16,2048.0,0.703676901899737,-0.029531988001766818
LSTM|100.0|10.0|60.0|150.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.6599571219854956,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,60.0,150.0,16-64:16,1024.0,0.1866627409784314,0.4732943810070642
GRU|40.0|3.0|120.0|20.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.2170228393466115,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,120.0,20.0,16-64:16,2048.0,0.1985206159595124,0.018502223387099115
GRU|40.0|3.0|60.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.1372267705853214,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,60.0,20.0,64-256:64,8192.0,-0.6606402324904365,0.7978670030757579
GRU|40.0|10.0|120.0|20.0|64-256:64|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.5960325754512493,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,120.0,20.0,64-256:64,2048.0,0.28983487635358174,0.3061976990976676
LSTM|40.0|10.0|120.0|20.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.532499057056072,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,20.0,16-64:16,8192.0,-3.347003305334,3.8795023623900717
GRU|40.0|3.0|120.0|150.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.025093316004157182,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,120.0,150.0,16-64:16,256.0,0.05170804019711332,-0.02661472419295614
LSTM|100.0|10.0|60.0|20.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,0.5037956896408308,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,60.0,20.0,16-64:16,2048.0,0.5818095840793194,-0.0780138944384886
LSTM|100.0|3.0|60.0|150.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.005158828450740143,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,LSTM,100.0,3.0,60.0,150.0,64-256:64,256.0,0.44382140982863155,-0.43866258137789144
GRU|40.0|3.0|60.0|20.0|64-256:64|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,0.006381002054514482,Result_2DS_1112DS_FatFrac_agpd.xlsx,75,GRU,40.0,3.0,60.0,20.0,64-256:64,2048.0,0.29685940899828717,-0.2904784069437727
