_key_,_dataset_id_,_seconds_,Z_1112,__file__,Modelo,group_msec,seconds_ahead,forecast_steps,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ
GRU|100|5.0|50|120|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.7776144937986003,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,32-96:32,512,0.5133130037063905,1.2643014900922096
LSTM|100|5.0|50|60|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.7744153675067544,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,32-96:32,1024,0.5154311689000963,1.2589841986066581
LSTM|100|5.0|50|60|20|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.7585848619345685,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,5.0,50,60,20,64-256:64,1024,0.6543303901258751,1.1042544718086935
GRU|100|5.0|50|120|20|64-256:64|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.750516999103831,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,64-256:64,1024,0.5940924950284457,1.1564245040753853
GRU|100|5.0|50|60|20|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.7172463655778045,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,20,16-64:16,1024,0.14386109906963043,1.573385266508174
GRU|100|3.0|30|60|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.2138462244020247,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,20,32-96:32,2048,-0.872219320237573,2.086065544639598
LSTM|100|3.0|30|60|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.209003363488952,Resultados_Testes_2DS1112_DoE_full_288.xlsx,LSTM,100,3.0,30,60,20,32-96:32,1024,0.1007398312077254,1.1082635322812266
GRU|40|3.0|75|60|20|32-96:32|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.1794264975850794,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,3.0,75,60,20,32-96:32,512,0.06579364237136391,1.1136328552137156
GRU|40|5.0|125|120|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.6725233919226046,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,40,5.0,125,120,20,32-96:32,2048,0.22643204984329557,1.446091342079309
GRU|100|5.0|50|60|20|64-256:64|512,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.6686845303672246,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,60,20,64-256:64,512,0.5628934552943365,1.105791075072888
GRU|100|3.0|30|60|20|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.1118728441968386,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,20,32-96:32,1024,-0.30507479788230546,1.416947642079144
GRU|100|3.0|30|60|150|16-64:16|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.111665037197086,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,150,16-64:16,1024,0.06132433146976146,1.0503407057273244
GRU|100|3.0|30|120|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.1067229438184543,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,150,64-256:64,2048,0.07157565081896997,1.0351472929994843
GRU|100|5.0|50|120|20|32-96:32|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,5.0,1.6066127481150168,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,5.0,50,120,20,32-96:32,2048,0.23826314312542057,1.3683496049895962
GRU|100|3.0|30|120|150|32-96:32|1024,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.1005790174220977,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,120,150,32-96:32,1024,0.05935425504528349,1.0412247623768143
GRU|100|3.0|30|60|150|64-256:64|2048,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,1.0926645960983448,Resultados_Testes_2DS1112_DoE_full_288.xlsx,GRU,100,3.0,30,60,150,64-256:64,2048,0.029653119818518363,1.0630114762798264
