timestamp,rssi,x,y,orientation_x,orientation_y,orientation_z,orientation_w
1744397087.539,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.552,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.564,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.576,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.589,-48,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.601,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.612,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.625,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.637,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.649,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.661,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.671,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.684,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.697,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.708,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.720,-51,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.732,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.743,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.756,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.768,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.781,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.793,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.806,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.816,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.829,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.841,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.854,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.865,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.876,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.889,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.900,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.913,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.925,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.935,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.946,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.961,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.973,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.984,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397087.996,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.008,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.021,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.033,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.045,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.055,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.068,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.082,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.093,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.105,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.115,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.129,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.142,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.153,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.165,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.177,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.186,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.199,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.212,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.224,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.235,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.247,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.261,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.273,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.284,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.296,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.309,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.321,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.333,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.345,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.357,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.369,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.381,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.393,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.405,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.417,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.429,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.438,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.452,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.464,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.476,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.487,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.500,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.512,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.524,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.537,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.550,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.561,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.573,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.585,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.595,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.609,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.621,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.633,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.646,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.656,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.667,-45,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.680,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.693,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.705,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.717,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.728,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.741,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.753,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.765,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.776,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.789,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.801,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.814,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.824,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.837,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.849,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.859,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.873,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.884,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.896,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.909,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.920,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.933,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.944,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.957,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.969,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.982,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397088.993,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.003,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.017,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.028,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.041,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.051,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.065,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.075,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.089,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.101,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.113,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.125,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.139,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.150,-50,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.163,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.176,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.187,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.198,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.213,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.224,-49,1.94253,0.559365,0,0,0.434007,0.90091
1744397089.237,-49,1.94253,0.559365,0,0,0.434007,0.90091
